"family","tribe","tips","sociality"
"Halicitidae","Halictini","Lasioglossum_marinense","social"
"Halicitidae","Halictini","Lasioglossum_sagax","social"
"Halicitidae","Halictini","Lasioglossum_georgeickworti","social"
"Halicitidae","Halictini","Lasioglossum_viridatum","social"
"Halicitidae","Halictini","Lasioglossum_subviridatum","social"
"Halicitidae","Halictini","Lasioglossum_ephialtum","social"
"Halicitidae","Halictini","Lasioglossum_planatum","social"
"Halicitidae","Halictini","Lasioglossum_sablense","social"
"Halicitidae","Halictini","Lasioglossum_alachuense","social"
"Halicitidae","Halictini","Lasioglossum_oblongum","social"
"Halicitidae","Halictini","Lasioglossum_dreisbachi","social"
"Halicitidae","Halictini","Lasioglossum_novascotiae","social"
"Halicitidae","Halictini","Lasioglossum_admirandum","social"
"Halicitidae","Halictini","Lasioglossum_lineatulum","social"
"Halicitidae","Halictini","Lasioglossum_katherineae","social"
"Halicitidae","Halictini","Lasioglossum_pacatum","social"
"Halicitidae","Halictini","Lasioglossum_fattigi","social"
"Halicitidae","Halictini","Lasioglossum_apocyni","social"
"Halicitidae","Halictini","Lasioglossum_paradmirandum","social"
"Halicitidae","Halictini","Lasioglossum_taylorae","social"
"Halicitidae","Halictini","Lasioglossum_hyalinum","social"
"Halicitidae","Halictini","Lasioglossum_albohirtum","social"
"Halicitidae","Halictini","Lasioglossum_lazulis","social"
"Halicitidae","Halictini","Lasioglossum_prasinogaster","social"
"Halicitidae","Halictini","Lasioglossum_perichlarum","social"
"Halicitidae","Halictini","Lasioglossum_sedi","social"
"Halicitidae","Halictini","Lasioglossum_sandhousiellum","social"
"Halicitidae","Halictini","Lasioglossum_ebmerellum","social"
"Halicitidae","Halictini","Lasioglossum_marinum","social"
"Halicitidae","Halictini","Lasioglossum_perpunctatum","social"
"Halicitidae","Halictini","Lasioglossum_sheffieldi","social"
"Halicitidae","Halictini","Lasioglossum_yukonae","social"
"Halicitidae","Halictini","Lasioglossum_coreopsis","social"
"Halicitidae","Halictini","Lasioglossum_longifrons","social"
"Halicitidae","Halictini","Lasioglossum_droegei","social"
"Halicitidae","Halictini","Lasioglossum_petrellum","social"
"Halicitidae","Halictini","Lasioglossum_griswoldi","social"
"Halicitidae","Halictini","Lasioglossum_tuolumnense","social"
"Halicitidae","Halictini","Lasioglossum_hemimelas","social"
"Halicitidae","Halictini","Lasioglossum_ruidosense","social"
"Halicitidae","Halictini","Lasioglossum_versans","social"
"Halicitidae","Halictini","Lasioglossum_indistinctum","social"
"Halicitidae","Halictini","Lasioglossum_gattaca","social"
"Halicitidae","Halictini","Lasioglossum_leucopus","social"
"Halicitidae","Halictini","Lasioglossum_morio","social"
"Halicitidae","Halictini","Lasioglossum_collopiense","social"
"Halicitidae","Halictini","Lasioglossum_lissonotum","social"
"Halicitidae","Halictini","Lasioglossum_alpigenum","social"
"Halicitidae","Halictini","Lasioglossum_bavaricum","social"
"Halicitidae","Halictini","Lasioglossum_cupromicans","social"
"Halicitidae","Halictini","Lasioglossum_nitidulum","social"
"Halicitidae","Halictini","Lasioglossum_smeathmanellum","social"
"Halicitidae","Halictini","Lasioglossum_pavoninum","social"
"Halicitidae","Halictini","Lasioglossum_pseudannulipes","social"
"Halicitidae","Halictini","Lasioglossum_aeratum","social"
"Halicitidae","Halictini","Lasioglossum_minutulum","social"
"Halicitidae","Halictini","Lasioglossum_setulosum","social"
"Halicitidae","Halictini","Lasioglossum_cinctipes","social"
"Halicitidae","Halictini","Lasioglossum_amicum","social"
"Halicitidae","Halictini","Lasioglossum_argemonis","social"
"Halicitidae","Halictini","Lasioglossum_marginatum","social"
"Halicitidae","Halictini","Lasioglossum_politum","social"
"Halicitidae","Halictini","Lasioglossum_interruptum","social"
"Halicitidae","Halictini","Lasioglossum_figueresi","solitary"
"Halicitidae","Halictini","Lasioglossum_hienae","social"
"Halicitidae","Halictini","Lasioglossum_aquilae","social"
"Halicitidae","Halictini","Lasioglossum_sudum","social"
"Halicitidae","Halictini","Lasioglossum_mosselinum","social"
"Halicitidae","Halictini","Mexalictus_arizonensis","solitary"
"Halicitidae","Halictini","Patellapis_abessinica","solitary"
"Halicitidae","Halictini","Patellapis_andreniformis","solitary"
"Halicitidae","Halictini","Patellapis_albofasciata","solitary"
"Halicitidae","Halictini","Patellapis_vittata","solitary"
"Halicitidae","Halictini","Patellapis_castanea","solitary"
"Halicitidae","Halictini","Patellapis_inelegans","solitary"
"Halicitidae","Halictini","Patellapis_joffrei","solitary"
"Halicitidae","Halictini","Patellapis_malachurina","solitary"
"Halicitidae","Halictini","Patellapis_minima","solitary"
"Halicitidae","Halictini","Patellapis_coccinea","solitary"
"Halicitidae","Halictini","Patellapis_lyalli","solitary"
"Halicitidae","Halictini","Patellapis_fisheri","solitary"
"Halicitidae","Halictini","Patellapis_zacephala","solitary"
"Halicitidae","Halictini","Patellapis_braunsella","solitary"
"Halicitidae","Halictini","Patellapis_minutior","solitary"
"Halicitidae","Halictini","Patellapis_montagui","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_conjungens","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_lemuriae","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_sakalavum","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_kandti","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_seyrigi","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_sladeni","solitary"
"Halicitidae","Thrinchostomini","Thrinchostoma_torridum","solitary"
"Halicitidae","Sphecodini","Sphecodes_albilabris","parasite"
"Halicitidae","Sphecodini","Sphecodes_scabricollis","parasite"
"Halicitidae","Sphecodini","Sphecodes_nipponicus","parasite"
"Halicitidae","Sphecodini","Sphecodes_cristatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_olivieri","parasite"
"Halicitidae","Sphecodini","Sphecodes_alternatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_crassanus","parasite"
"Halicitidae","Sphecodini","Sphecodes_reticulatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_gibbus","parasite"
"Halicitidae","Sphecodini","Sphecodes_rufiventris","parasite"
"Halicitidae","Sphecodini","Sphecodes_schenckii","parasite"
"Halicitidae","Sphecodini","Sphecodes_monilicornis","parasite"
"Halicitidae","Sphecodini","Sphecodes_autumnalis","parasite"
"Halicitidae","Sphecodini","Sphecodes_davisii","parasite"
"Halicitidae","Sphecodini","Sphecodes_mandibularis","parasite"
"Halicitidae","Sphecodini","Sphecodes_cressonii","parasite"
"Halicitidae","Sphecodini","Sphecodes_galerus","parasite"
"Halicitidae","Sphecodini","Sphecodes_coronus","parasite"
"Halicitidae","Sphecodini","Sphecodes_pimpinellae","parasite"
"Halicitidae","Sphecodini","Sphecodes_carolinus","parasite"
"Halicitidae","Sphecodini","Sphecodes_illinoensis","parasite"
"Halicitidae","Sphecodini","Sphecodes_dusmeti","parasite"
"Halicitidae","Sphecodini","Sphecodes_niger","parasite"
"Halicitidae","Sphecodini","Sphecodes_confertus","parasite"
"Halicitidae","Sphecodini","Sphecodes_longuloides","parasite"
"Halicitidae","Sphecodini","Sphecodes_longulus","parasite"
"Halicitidae","Sphecodini","Sphecodes_puncticeps","parasite"
"Halicitidae","Sphecodini","Sphecodes_clematidis","parasite"
"Halicitidae","Sphecodini","Sphecodes_minor","parasite"
"Halicitidae","Sphecodini","Sphecodes_arvensiformis","parasite"
"Halicitidae","Sphecodini","Sphecodes_dichrous","parasite"
"Halicitidae","Sphecodini","Sphecodes_heraclei","parasite"
"Halicitidae","Sphecodini","Sphecodes_prosphorus","parasite"
"Halicitidae","Sphecodini","Sphecodes_ferruginatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_hyalinatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_geoffrellus","parasite"
"Halicitidae","Sphecodini","Sphecodes_solonis","parasite"
"Halicitidae","Sphecodini","Sphecodes_pinguiculus","parasite"
"Halicitidae","Sphecodini","Sphecodes_crassus","parasite"
"Halicitidae","Sphecodini","Sphecodes_croaticus","parasite"
"Halicitidae","Sphecodini","Sphecodes_pseudofasciatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_zangherii","parasite"
"Halicitidae","Sphecodini","Sphecodes_marginatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_miniatus","parasite"
"Halicitidae","Sphecodini","Sphecodes_nomioidis","parasite"
"Halicitidae","Sphecodini","Sphecodes_ephippius","parasite"
"Halicitidae","Sphecodini","Sphecodes_pellucidus","parasite"
"Halicitidae","Sphecodini","Sphecodes_rubicundus","parasite"
"Halicitidae","Sphecodini","Sphecodes_majalis","parasite"
"Halicitidae","Sphecodini","Sphecodes_spinulosus","parasite"
"Halicitidae","Sphecodini","Sphecodes_pecosensis","parasite"
"Halicitidae","Sphecodini","Sphecodes_rhois","parasite"
"Halicitidae","Sphecodini","Sphecodes_aroniae","parasite"
"Halicitidae","Sphecodini","Sphecodes_ranunculi","parasite"
"Halicitidae","Sphecodini","Eupetersia_seyrigi","parasite"
"Halicitidae","Sphecodini","Eupetersia_sakalava","parasite"
"Halicitidae","Caenohalictini","Agapostemon_kohliellus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_semimelleus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_sericeus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_femoratus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_melliventris","solitary"
"Halicitidae","Caenohalictini","Agapostemon_tyleri","solitary"
"Halicitidae","Caenohalictini","Agapostemon_virescens","solitary"
"Halicitidae","Caenohalictini","Agapostemon_angelicus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_texanus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_splendens","solitary"
"Halicitidae","Caenohalictini","Agapostemon_viequesensis","solitary"
"Halicitidae","Caenohalictini","Agapostemon_leunculus","solitary"
"Halicitidae","Caenohalictini","Agapostemon_nasutus","solitary"
"Halicitidae","Caenohalictini","Rhinetula_denticrus","solitary"
"Halicitidae","Caenohalictini","Agapostemonoides_hurdi","solitary"
"Halicitidae","Caenohalictini","Caenohalictus_mourei","solitary"
"Halicitidae","Caenohalictini","Caenohalictus_cyanopygus","solitary"
"Halicitidae","Caenohalictini","Caenohalictus_flammeus","solitary"
"Halicitidae","Caenohalictini","Caenohalictus_galletue","solitary"
"Halicitidae","Caenohalictini","Pseudagapostemon_pissisi","solitary"
"Halicitidae","Caenohalictini","Pseudagapostemon_pampeanus","solitary"
"Halicitidae","Caenohalictini","Ruizantheda_proxima","solitary"
"Halicitidae","Caenohalictini","Ruizantheda_mutabilis","solitary"
"Halicitidae","Caenohalictini","Ruizantheda_divaricata","solitary"
"Halicitidae","Augochlorini","Ariphanarthra_palpalis","solitary"
"Halicitidae","Augochlorini","Augochlorodes_politus","social"
"Halicitidae","Augochlorini","Augochlorodes_turrifaciens","social"
"Halicitidae","Augochlorini","Megommation_insigne","parasite"
"Halicitidae","Augochlorini","Cleptommation_minutum","parasite"
"Halicitidae","Augochlorini","Pseudaugochlora_pandora","solitary"
"Halicitidae","Augochlorini","Pseudaugochlora_simulata","solitary"
"Halicitidae","Augochlorini","Stilbochlora_eickworti","solitary"
"Halicitidae","Augochlorini","Augochloropsis_cognata","social"
"Halicitidae","Augochlorini","Augochloropsis_cupreola","social"
"Halicitidae","Augochlorini","Augochloropsis_metallica","social"
"Halicitidae","Augochlorini","Augochloropsis_anonyma","social"
"Halicitidae","Augochlorini","Augochloropsis_sparsilis","social"
"Halicitidae","Augochlorini","Augochloropsis_patens","social"
"Halicitidae","Augochlorini","Augochlora_amphitrite","solitary"
"Halicitidae","Augochlorini","Augochlora_caerulior","solitary"
"Halicitidae","Augochlorini","Augochlora_repandirostris","solitary"
"Halicitidae","Augochlorini","Augochlora_pura","solitary"
"Halicitidae","Augochlorini","Augochloropsis_semiramis","social"
"Halicitidae","Augochlorini","Augochlora_francisca","solitary"
"Halicitidae","Augochlorini","Augochlora_phoemonoe","solitary"
"Halicitidae","Augochlorini","Augochlora_foxiana","solitary"
"Halicitidae","Augochlorini","Augochlora_aurifera","solitary"
"Halicitidae","Augochlorini","Augochlorella_aurata","social"
"Halicitidae","Augochlorini","Augochlorella_persimilis","social"
"Halicitidae","Augochlorini","Augochlorella_gratiosa","social"
"Halicitidae","Augochlorini","Augochlorella_bracteata","social"
"Halicitidae","Augochlorini","Augochlorella_neglectula","social"
"Halicitidae","Augochlorini","Augochlorella_pomoniella","social"
"Halicitidae","Augochlorini","Augochlorella_ephyra","social"
"Halicitidae","Augochlorini","Augochlorella_urania","social"
"Halicitidae","Augochlorini","Pereirapis_semiaurata","social"
"Halicitidae","Augochlorini","Megalopta_byroni","parasite"
"Halicitidae","Augochlorini","Megalopta_furunculosa","parasite"
"Halicitidae","Augochlorini","Megalopta_atra","social"
"Halicitidae","Augochlorini","Xenochlora_ianthina","social"
"Halicitidae","Augochlorini","Xenochlora_nigrofemorata","social"
"Halicitidae","Augochlorini","Neocorynura_aenigma","solitary"
"Halicitidae","Augochlorini","Neocorynura_discolor","solitary"
"Halicitidae","Augochlorini","Neocorynura_codion","solitary"
"Halicitidae","Augochlorini","Neocorynura_melamptera","solitary"
"Halicitidae","Augochlorini","Neocorynura_micheneri","solitary"
"Halicitidae","Augochlorini","Neocorynura_seeleyi","solitary"
"Halicitidae","Augochlorini","Paroxystoglossa_barbata","solitary"
"Halicitidae","Augochlorini","Paroxystoglossa_transversa","solitary"
"Halicitidae","Augochlorini","Rhinocorynura_inflaticeps","social"
"Halicitidae","Augochlorini","Rhinocorynura_briseis","social"
"Halicitidae","Augochlorini","Rhinocorynura_brunnea","social"
"Halicitidae","Augochlorini","Corynura_bruchiana","solitary"
"Halicitidae","Augochlorini","Corynura_chilensis","solitary"
"Halicitidae","Augochlorini","Callistochlora_aureoviridis","solitary"
"Halicitidae","Augochlorini","Callistochlora_chloris","social"
"Halicitidae","Augochlorini","Halictillus_loureiroi","social"
"Halicitidae","Augochlorini","Halictillus_badiclypeus","social"
"Halicitidae","Augochlorini","Halictillus_reticulatus","social"
"Halicitidae","Augochlorini","Halictillus_verissimus","social"
"Halicitidae","","Nomioides_facilis","solitary"
"Halicitidae","","Ceylalictus_punjabensis","solitary"
"Halicitidae","","Nomioides_minutissimus","solitary"
"Halicitidae","","Cellariella_kalaharica","solitary"
"Halicitidae","","Ceylalictus_tumidus","solitary"
"Halicitidae","","Ceylalictus_perditellus","solitary"
"Halicitidae","","Nomia_tetrazonata","solitary"
"Halicitidae","","Nomia_melanderi","solitary"
"Halicitidae","","Nomia_chalybeata","solitary"
"Halicitidae","","Nomia_elliotii","solitary"
"Halicitidae","","Nomia_terminata","solitary"
"Halicitidae","","Lipotriches_australica","solitary"
"Halicitidae","","Nomia_amboinensis","solitary"
"Halicitidae","","Nomia_strigata","solitary"
"Halicitidae","","Nomia_curvipes","solitary"
"Halicitidae","","Nomia_iridescens","solitary"
"Halicitidae","","Nomia_yunnanensis","solitary"
"Halicitidae","","Nomia_apicalis","solitary"
"Halicitidae","","Lipotriches_flavoviridis","solitary"
"Halicitidae","","Lipotriches_willeyi","solitary"
"Halicitidae","","Lipotriches_patellifera","solitary"
"Halicitidae","","Lipotriches_yasumatsui","solitary"
"Halicitidae","","Lipotriches_minutula","solitary"
"Halicitidae","","Lipotriches_parca","solitary"
"Halicitidae","","Lipotriches_fulvinerva","solitary"
"Halicitidae","","Lipotriches_sanguinolenta","solitary"
"Halicitidae","","Lipotriches_circumnitens","solitary"
"Halicitidae","","Lipotriches_clavisetis","solitary"
"Halicitidae","","Lipotriches_collaris","solitary"
"Halicitidae","","Lipotriches_justiciae","solitary"
"Halicitidae","","Lipotriches_trochanterica","solitary"
"Halicitidae","","Nomia_incerta","solitary"
"Halicitidae","","Nomia_westwoodi","solitary"
"Halicitidae","","Nomia_rubroviridis","solitary"
"Halicitidae","","Nomiapis_bispinosa","solitary"
"Halicitidae","","Nomiapis_paulyi","solitary"
"Halicitidae","","Nomiapis_rufiventris","solitary"
"Halicitidae","","Nomiapis_diversipes","solitary"
"Halicitidae","","Pseudapis_cinerea","solitary"
"Halicitidae","","Pseudapis_flavolobata","solitary"
"Halicitidae","","Pseudapis_nilotica","solitary"
"Halicitidae","","Pseudapis_interstitinervis","solitary"
"Halicitidae","","Pseudapis_oxybeloides","solitary"
"Halicitidae","","Pseudapis_siamensis","solitary"
"Halicitidae","","Pseudapis_anthidioides","solitary"
"Halicitidae","","Pseudapis_kenyensis","solitary"
"Halicitidae","","Pseudapis_pandeana","solitary"
"Halicitidae","","Pseudapis_riftensis","solitary"
"Halicitidae","","Steganomus_ennediensis","solitary"
